Timestamp,Unit,X,Y,Z
51912,3990,13.65,-43.95,42.30
51925,3991,15.15,-45.45,41.25
51938,3992,14.85,-44.70,40.80
51951,3993,16.95,-43.65,37.65
51964,3994,17.25,-43.35,36.45
51977,3995,17.85,-41.55,35.55
51990,3996,17.55,-42.30,33.30
52003,3997,18.30,-39.90,32.25
52016,3998,18.60,-39.60,31.80
52029,3999,18.45,-38.10,30.15
52042,4000,17.70,-37.80,29.70
52055,4001,17.70,-37.80,29.70
52068,4002,17.70,-37.80,29.70
52081,4003,17.70,-37.80,29.70
52094,4004,17.70,-37.80,29.70
52107,4005,17.70,-37.80,29.70
52120,4006,17.70,-37.80,29.70
52133,4007,17.70,-37.80,29.70
52146,4008,12.00,-23.85,27.90
52159,4009,14.10,-20.55,28.05
52172,4010,13.50,-19.50,29.40
52185,4011,14.85,-17.40,32.25
52198,4012,12.90,-14.55,33.00
52211,4013,14.10,-13.05,34.05
52224,4014,15.60,-10.20,37.50
52237,4015,17.85,-7.50,38.25
52250,4016,18.45,-6.00,40.65
52263,4017,20.40,-3.75,44.40
52276,4018,20.55,-1.95,46.05
52289,4019,21.90,-0.90,48.15
52302,4020,25.95,1.50,54.00
52315,4021,28.05,2.55,56.70
52328,4022,28.65,3.15,58.80
52341,4023,30.90,5.40,63.75
52354,4024,31.50,4.50,68.70
52367,4025,34.95,6.00,71.40
52380,4026,37.35,7.05,73.80
52393,4027,38.25,8.10,79.65
52406,4028,40.65,6.90,82.95
52419,4029,39.45,6.90,84.45
52432,4030,42.90,5.70,91.95
52445,4031,42.90,5.70,91.95
52458,4032,42.90,5.70,91.95
52471,4033,42.90,5.70,91.95
52484,4034,42.90,5.70,91.95
52497,4035,42.90,5.70,91.95
52510,4036,42.90,5.70,91.95
52523,4037,42.90,5.70,91.95
52536,4038,51.15,-1.95,112.50
52549,4039,51.75,-4.50,115.20
52562,4040,52.50,-5.25,115.95
52575,4041,52.05,-7.20,118.95
52588,4042,50.10,-8.40,120.15
52601,4043,49.95,-9.90,120.75
52614,4044,49.35,-9.30,121.65
52627,4045,48.60,-10.35,122.40
52640,4046,47.85,-12.00,124.20
52653,4047,48.45,-13.05,123.30
52666,4048,45.90,-12.00,124.65
52679,4049,44.85,-12.00,125.40
52692,4050,42.30,-11.40,126.00
52705,4051,41.40,-9.30,126.90
52718,4052,40.65,-11.25,126.15
52731,4053,38.70,-10.05,126.15
52744,4054,37.20,-10.80,126.45
52757,4055,36.75,-12.75,127.95
52770,4056,35.70,-11.25,128.70
52783,4057,35.70,-10.05,127.95
52796,4058,35.70,-10.35,128.40
52809,4059,34.35,-12.15,128.55
52822,4060,34.65,-13.35,128.55
52835,4061,35.10,-13.80,128.25
52848,4062,35.10,-13.80,128.25
52861,4063,35.10,-13.80,128.25
52874,4064,35.10,-13.80,128.25
52887,4065,35.10,-13.80,128.25
52900,4066,35.10,-13.80,128.25
52913,4067,35.10,-13.80,128.25
52926,4068,35.10,-13.80,128.25
52939,4069,33.60,-14.25,128.25
52952,4070,33.60,-15.75,127.50
52965,4071,34.05,-15.15,128.70
52978,4072,33.30,-14.85,127.95
52991,4073,34.05,-13.95,128.70
53004,4074,32.40,-13.80,127.05
53017,4075,31.65,-15.30,127.50
53030,4076,31.65,-14.25,127.05
53043,4077,31.65,-16.20,127.05
53056,4078,31.80,-15.15,127.20
53069,4079,31.80,-15.90,126.90
53082,4080,31.95,-15.30,127.05
53095,4081,31.50,-15.15,126.15
53108,4082,30.45,-16.20,126.75
53121,4083,30.15,-15.75,126.75
53134,4084,29.40,-16.50,127.50
53147,4085,26.70,-16.50,126.00
53160,4086,25.65,-15.90,126.45
53173,4087,24.45,-15.30,125.55
53186,4088,24.90,-16.35,126.15
53199,4089,24.90,-15.15,125.70
53212,4090,25.50,-16.20,125.25
53225,4091,28.05,-17.55,126.15
53238,4092,27.00,-16.95,126.00
53251,4093,25.65,-15.90,125.70
53264,4094,25.65,-15.90,125.70
53277,4095,25.65,-15.90,125.70
53290,4096,25.65,-15.90,125.70
53303,4097,25.65,-15.90,125.70
53316,4098,25.65,-15.90,125.70
53329,4099,25.65,-15.90,125.70
53342,4100,25.65,-15.90,125.70
53355,4101,28.80,-18.75,126.45
53368,4102,29.55,-20.70,125.70
53381,4103,29.40,-21.30,127.05
53394,4104,28.95,-20.10,124.50
53407,4105,28.95,-22.95,125.25
53420,4106,29.70,-23.25,124.50
53433,4107,29.85,-27.90,121.95
53446,4108,30.30,-30.30,121.20
53459,4109,30.15,-31.95,119.55
53472,4110,28.65,-35.25,116.25
53485,4111,31.20,-34.80,116.25
53498,4112,31.80,-33.75,115.20
53511,4113,33.00,-36.15,114.15
53524,4114,32.40,-36.00,111.75
53537,4115,32.25,-37.80,111.45
53550,4116,31.80,-41.25,104.70
53563,4117,29.55,-42.90,99.90
53576,4118,29.55,-46.05,95.40
53589,4119,29.10,-47.70,85.95
53602,4120,32.25,-49.20,81.45
53615,4121,30.75,-50.40,77.40
53628,4122,31.95,-51.75,72.00
53641,4123,34.65,-50.25,70.05
53654,4124,34.95,-51.60,69.15
53667,4125,33.90,-49.80,66.30
53680,4126,33.90,-49.80,66.30
53693,4127,33.90,-49.80,66.30
53706,4128,33.90,-49.80,66.30
53719,4129,33.90,-49.80,66.30
53732,4130,33.90,-49.80,66.30
53745,4131,33.90,-51.00,61.05
53758,4132,34.50,-50.10,58.20
53771,4133,35.85,-51.00,58.80
53784,4134,34.65,-48.60,55.80
53797,4135,34.65,-48.60,55.50
53810,4136,34.35,-50.25,53.55
53823,4137,33.75,-48.45,51.15
53836,4138,33.30,-48.90,48.45
53849,4139,33.90,-48.30,47.55
53862,4140,31.65,-47.85,47.25
53875,4141,31.95,-47.10,42.75
53888,4142,31.80,-46.80,39.15
53901,4143,30.75,-44.10,37.95
53914,4144,29.70,-42.30,35.55
53927,4145,29.85,-42.90,34.20
53940,4146,28.80,-42.45,33.90
53953,4147,26.10,-42.90,33.15
53966,4148,25.65,-44.10,32.70
53979,4149,26.25,-43.05,31.05
53992,4150,23.40,-40.50,31.65
54005,4151,23.85,-41.25,30.15
54018,4152,21.90,-40.50,30.15
54031,4153,19.65,-39.30,30.90
54044,4154,19.65,-39.30,31.20
54057,4155,18.30,-39.15,30.75
54070,4156,15.90,-38.40,30.00
54083,4157,15.90,-38.40,30.00
54096,4158,15.90,-38.40,30.00
54109,4159,15.90,-38.40,30.00
54122,4160,15.90,-38.40,30.00
54135,4161,15.90,-38.40,30.00
54148,4162,9.45,-33.60,31.80
54161,4163,8.40,-32.40,32.25
54174,4164,8.55,-33.75,31.95
54187,4165,6.45,-30.75,33.75
54200,4166,6.30,-29.40,33.90
54213,4167,5.70,-29.25,35.25
54226,4168,5.85,-27.00,34.95
54239,4169,5.40,-27.45,36.90
54252,4170,5.25,-26.10,36.30
54265,4171,3.30,-25.65,38.55
54278,4172,3.30,-25.35,39.75
54291,4173,2.85,-25.50,39.45
54304,4174,1.20,-26.25,42.45
54317,4175,0.45,-24.30,42.90
54330,4176,0.90,-24.75,43.95
54343,4177,1.50,-24.90,45.30
54356,4178,-0.30,-24.45,44.55
54369,4179,-0.75,-25.35,46.80
54382,4180,-0.90,-25.05,48.90
54395,4181,-2.25,-24.90,50.25
54408,4182,-2.40,-26.70,50.70
54421,4183,-3.15,-25.50,49.65
54434,4184,-2.25,-27.60,52.80
54447,4185,-3.30,-28.50,54.00
54460,4186,-3.60,-29.40,54.45
54473,4187,-3.60,-29.40,54.45
54486,4188,-3.60,-29.40,54.45
54499,4189,-3.60,-29.40,54.45
54512,4190,-3.60,-29.40,54.45
54525,4191,-3.60,-29.40,54.45
54538,4192,-3.60,-29.40,54.45
54551,4193,-4.95,-35.25,67.80
54564,4194,-3.75,-34.80,69.75
54577,4195,-3.75,-37.20,70.80
54590,4196,-4.35,-35.70,76.20
54603,4197,-2.40,-36.90,75.90
54616,4198,-3.30,-36.30,79.80
54629,4199,-1.05,-35.55,82.05
54642,4200,-0.75,-36.30,86.25
54655,4201,-1.05,-34.05,88.50
54668,4202,-0.90,-34.65,92.40
54681,4203,2.10,-31.80,95.70
54694,4204,0.45,-32.55,97.20
54707,4205,4.20,-29.25,100.50
54720,4206,2.55,-30.45,103.05
54733,4207,3.75,-29.70,104.55
54746,4208,7.05,-24.75,107.70
54759,4209,7.50,-22.95,108.75
54772,4210,8.40,-23.70,110.55
54785,4211,9.15,-20.85,112.50
54798,4212,9.60,-18.00,112.20
54811,4213,9.90,-18.60,114.00
54824,4214,10.95,-15.30,113.55
54837,4215,11.40,-15.30,115.80
54850,4216,13.80,-15.90,116.70
54863,4217,14.10,-13.35,118.05
54876,4218,14.10,-13.35,118.05
54889,4219,14.10,-13.35,118.05
54902,4220,14.10,-13.35,118.05
54915,4221,14.10,-13.35,118.05
54928,4222,14.10,-13.35,118.05
54941,4223,14.10,-13.35,118.05
54954,4224,14.10,-13.35,118.05
54967,4225,19.95,-6.90,118.95
54980,4226,20.40,-6.00,119.40
54993,4227,20.10,-5.85,119.55
55006,4228,22.20,-6.00,120.45
55019,4229,22.05,-4.65,117.75
55032,4230,23.25,-4.65,119.55
55045,4231,24.45,-4.65,117.00
55058,4232,25.20,-2.70,117.75
55071,4233,24.60,-2.85,118.20
55084,4234,24.75,-2.25,117.00
55097,4235,24.90,-0.15,115.95
55110,4236,25.95,1.05,115.50
55123,4237,25.20,-0.75,115.05
55136,4238,24.75,1.05,114.75
55149,4239,25.20,1.05,112.80
55162,4240,25.50,2.25,112.50
55175,4241,25.20,1.05,111.75
55188,4242,26.25,0.75,112.50
55201,4243,26.55,2.10,111.45
55214,4244,25.65,2.10,110.70
55227,4245,27.00,1.50,112.05
55240,4246,28.05,1.35,111.45
55253,4247,28.20,0.75,111.75
55266,4248,28.80,0.15,112.20
55279,4249,28.80,0.15,112.20
55292,4250,28.80,0.15,112.20
55305,4251,28.80,0.15,112.20
55318,4252,28.80,0.15,112.20
55331,4253,28.80,0.15,112.20
55344,4254,28.80,0.15,112.20
55357,4255,31.65,2.70,112.80
55370,4256,32.25,2.10,113.70
55383,4257,33.75,0.90,113.70
55396,4258,34.35,-0.75,114.75
55409,4259,35.70,-0.45,115.65
55422,4260,34.05,0.45,116.40
55435,4261,35.85,0.00,116.25
55448,4262,36.00,1.35,115.20
55461,4263,37.80,0.30,115.05
55474,4264,39.45,2.55,112.95
55487,4265,40.20,2.10,110.70
55500,4266,42.45,4.50,106.95
55513,4267,43.05,3.45,105.00
55526,4268,44.40,4.95,101.40
55539,4269,44.85,4.95,99.45
55552,4270,45.45,3.90,95.25
55565,4271,45.90,5.25,93.45
55578,4272,47.70,3.15,91.50
55591,4273,48.60,2.85,87.15
55604,4274,47.55,3.75,86.70
55617,4275,48.90,3.45,85.80
55630,4276,49.35,2.85,82.20
55643,4277,49.65,3.45,82.50
55656,4278,50.40,1.50,81.30
55669,4279,51.30,2.85,80.40
55682,4280,51.30,2.85,80.40
55695,4281,51.30,2.85,80.40
55708,4282,51.30,2.85,80.40
55721,4283,51.30,2.85,80.40
55734,4284,51.30,2.85,80.40
55747,4285,51.30,2.85,80.40
55760,4286,48.30,-4.05,58.20
55773,4287,49.20,-4.65,57.30
55786,4288,46.95,-7.50,52.05
55799,4289,47.55,-9.30,50.70
55812,4290,46.95,-10.65,48.75
55825,4291,47.25,-13.35,45.00
55838,4292,45.90,-13.65,45.15
55851,4293,45.75,-15.75,42.75
55864,4294,45.90,-17.70,41.25
55877,4295,44.25,-19.35,39.00
55890,4296,44.10,-19.95,35.70
55903,4297,42.45,-21.45,37.65
55916,4298,42.00,-22.50,36.00
55929,4299,40.05,-22.95,35.25
55942,4300,39.45,-25.05,34.20
55955,4301,37.80,-24.90,33.30
55968,4302,36.00,-25.80,33.15
55981,4303,35.40,-27.30,33.75
55994,4304,33.60,-29.25,31.05
56007,4305,31.80,-30.30,31.65
56020,4306,29.55,-31.05,31.65
56033,4307,28.65,-31.95,30.75
56046,4308,26.55,-32.55,30.90
56059,4309,25.20,-33.60,30.30
56072,4310,25.20,-33.60,30.30
56085,4311,25.20,-33.60,30.30
56098,4312,25.20,-33.60,30.30
56111,4313,25.20,-33.60,30.30
56124,4314,25.20,-33.60,30.30
56137,4315,25.20,-33.60,30.30
56150,4316,13.80,-34.65,31.95
56163,4317,10.80,-35.70,34.20
56176,4318,11.70,-36.75,34.05
56189,4319,8.55,-37.35,34.95
56202,4320,8.10,-36.60,35.70
56215,4321,7.05,-35.70,35.70
56228,4322,5.85,-36.60,37.95
56241,4323,6.60,-33.75,38.70
56254,4324,4.35,-34.20,38.70
56267,4325,3.90,-34.95,40.95
56280,4326,3.60,-34.20,41.70
56293,4327,2.40,-36.15,43.20
56306,4328,2.25,-36.75,44.55
56319,4329,0.30,-34.35,45.75
56332,4330,0.75,-35.55,45.75
56345,4331,1.20,-34.65,46.95
56358,4332,0.75,-34.05,45.30
56371,4333,0.45,-32.55,46.65
56384,4334,0.30,-33.15,48.00
56397,4335,0.45,-33.45,46.95
56410,4336,0.30,-32.40,48.00
56423,4337,0.75,-32.40,47.25
56436,4338,-0.15,-33.00,47.70
56449,4339,0.00,-33.15,46.80
56462,4340,0.15,-32.55,47.40
56475,4341,0.15,-32.55,47.40
56488,4342,0.15,-32.55,47.40
56501,4343,0.15,-32.55,47.40
56514,4344,0.15,-32.55,47.40
56527,4345,0.15,-32.55,47.40
56540,4346,0.15,-32.55,47.40
56553,4347,0.15,-31.80,48.45
56566,4348,0.75,-31.95,49.05
56579,4349,-0.45,-32.55,47.70
56592,4350,0.45,-30.30,48.45
56605,4351,0.00,-29.70,48.00
56618,4352,0.30,-30.00,48.00
56631,4353,-0.30,-29.70,48.75
56644,4354,-1.05,-28.50,47.25
56657,4355,0.75,-28.05,48.30
56670,4356,-1.05,-26.40,50.55
56683,4357,-2.40,-25.80,50.40
56696,4358,-1.50,-26.40,51.75
56709,4359,-1.80,-23.70,53.25
56722,4360,-3.75,-23.70,55.05
56735,4361,-2.40,-21.90,55.65
56748,4362,-3.75,-20.55,58.05
56761,4363,-1.80,-20.10,60.30
56774,4364,-3.00,-18.90,61.50
56787,4365,-3.60,-18.00,64.20
56800,4366,-1.65,-17.55,65.40
56813,4367,-2.55,-16.95,67.50
56826,4368,-3.90,-16.35,70.95
56839,4369,-3.00,-16.95,73.50
56852,4370,-3.15,-15.60,74.40
56865,4371,-3.15,-15.60,74.40
56878,4372,-3.15,-15.60,74.40
56891,4373,-3.15,-15.60,74.40
56904,4374,-3.15,-15.60,74.40
56917,4375,-3.15,-15.60,74.40
56930,4376,-3.15,-15.60,74.40
56943,4377,-3.15,-15.60,74.40
56956,4378,1.05,-15.00,95.25
56969,4379,2.85,-15.60,97.95
56982,4380,2.10,-14.85,99.15
56995,4381,2.10,-15.90,103.65
57008,4382,3.15,-14.40,103.95
57021,4383,3.90,-15.90,105.15
57034,4384,5.70,-18.60,109.05
57047,4385,7.05,-16.80,109.65
57060,4386,7.20,-17.40,110.25
57073,4387,7.35,-18.30,112.95
57086,4388,9.30,-18.00,113.40
57099,4389,9.45,-19.80,115.05
57112,4390,12.90,-19.80,118.05
57125,4391,13.35,-20.10,117.00
57138,4392,15.75,-19.20,117.45
57151,4393,17.55,-19.80,121.80
57164,4394,18.30,-20.85,121.50
57177,4395,19.05,-21.75,121.80
57190,4396,21.00,-20.85,123.30
57203,4397,23.55,-22.95,121.50
57216,4398,23.55,-22.95,122.55
57229,4399,27.75,-22.05,124.05
57242,4400,28.65,-24.15,126.00
57255,4401,28.80,-21.90,124.65
57268,4402,28.80,-21.90,124.65
57281,4403,28.80,-21.90,124.65
57294,4404,28.80,-21.90,124.65
57307,4405,28.80,-21.90,124.65
57320,4406,28.80,-21.90,124.65
57333,4407,28.80,-21.90,124.65
57346,4408,28.80,-21.90,124.65
57359,4409,45.15,-18.75,124.95
57372,4410,45.75,-18.15,123.75
57385,4411,45.90,-17.55,123.90
57398,4412,47.10,-17.10,122.40
57411,4413,48.45,-16.20,121.80
57424,4414,49.65,-16.95,122.25
57437,4415,51.30,-17.10,120.45
57450,4416,52.80,-15.15,118.65
57463,4417,52.65,-15.75,118.50
57476,4418,54.75,-15.15,116.70
57489,4419,55.35,-14.55,115.80
57502,4420,56.10,-14.55,114.30
57515,4421,57.75,-15.15,112.20
57528,4422,59.40,-15.15,110.40
57541,4423,60.30,-14.25,109.05
57554,4424,61.05,-13.80,104.55
57567,4425,61.65,-13.65,102.90
57580,4426,62.70,-14.40,102.45
57593,4427,63.30,-13.35,99.30
57606,4428,65.10,-12.45,95.70
57619,4429,64.65,-14.40,95.40
57632,4430,64.65,-15.15,91.20
57645,4431,66.45,-15.00,89.55
57658,4432,66.45,-15.00,89.55
57671,4433,66.45,-15.00,89.55
57684,4434,66.45,-15.00,89.55
57697,4435,66.45,-15.00,89.55
57710,4436,66.45,-15.00,89.55
57723,4437,66.45,-15.00,89.55
57736,4438,63.30,-19.35,69.00
57749,4439,62.70,-20.70,64.95
57762,4440,61.65,-22.35,61.95
57775,4441,60.60,-22.95,61.80
57788,4442,62.25,-24.90,58.05
57801,4443,60.15,-25.05,56.40
57814,4444,59.40,-27.00,53.70
57827,4445,55.65,-28.50,50.25
57840,4446,55.95,-28.65,48.45
57853,4447,54.00,-30.30,47.70
57866,4448,52.80,-30.60,46.20
57879,4449,51.00,-30.60,43.95
57892,4450,49.65,-31.65,43.80
57905,4451,49.05,-33.00,42.45
57918,4452,46.65,-34.20,40.65
57931,4453,46.65,-35.70,39.15
57944,4454,44.10,-34.95,37.65
57957,4455,43.50,-37.20,38.55
57970,4456,40.35,-38.40,37.50
57983,4457,40.20,-39.00,36.90
57996,4458,38.25,-39.00,36.90
58009,4459,35.85,-39.15,36.00
58022,4460,35.25,-38.55,36.15
58035,4461,33.15,-41.55,37.05
58048,4462,33.15,-39.60,35.55
58061,4463,33.15,-39.60,35.55
58074,4464,33.15,-39.60,35.55
58087,4465,33.15,-39.60,35.55
58100,4466,33.15,-39.60,35.55
58113,4467,33.15,-39.60,35.55
58126,4468,33.15,-39.60,35.55
58139,4469,24.45,-41.10,31.80
58152,4470,23.25,-39.90,31.05
58165,4471,20.70,-38.55,30.90
58178,4472,20.55,-37.95,31.05
58191,4473,17.55,-39.15,30.30
58204,4474,16.80,-38.40,31.05
58217,4475,15.75,-36.90,30.90
58230,4476,15.60,-36.75,30.30
58243,4477,12.90,-36.75,30.30
58256,4478,12.75,-36.60,30.45
58269,4479,11.55,-36.60,33.45
58282,4480,8.85,-36.90,31.65
58295,4481,8.55,-36.90,33.90
58308,4482,7.20,-35.25,35.25
58321,4483,7.80,-34.20,35.70
58334,4484,5.70,-34.35,34.50
58347,4485,4.35,-33.00,37.20
58360,4486,3.00,-33.60,37.80
58373,4487,4.65,-32.55,37.95
58386,4488,2.55,-34.05,39.30
58399,4489,1.50,-32.40,39.30
58412,4490,1.65,-32.25,39.45
58425,4491,0.75,-30.75,40.80
58438,4492,1.80,-30.45,40.80
58451,4493,1.80,-30.45,40.80
58464,4494,1.80,-30.45,40.80
58477,4495,1.80,-30.45,40.80
58490,4496,1.80,-30.45,40.80
58503,4497,1.80,-30.45,40.80
58516,4498,1.80,-30.45,40.80
58529,4499,1.80,-30.45,40.80
58542,4500,-0.45,-23.55,48.90
58555,4501,-0.90,-21.90,47.40
58568,4502,0.15,-22.35,48.45
58581,4503,-1.50,-21.30,50.25
58594,4504,-0.45,-20.70,52.95
58607,4505,-1.20,-21.15,52.20
58620,4506,-0.45,-17.55,54.15
58633,4507,-1.20,-17.10,55.20
58646,4508,0.00,-17.70,56.55
58659,4509,-2.25,-17.70,56.55
58672,4510,-1.05,-15.75,59.25
58685,4511,-0.45,-15.60,60.15
58698,4512,0.15,-13.65,61.65
58711,4513,-0.30,-13.05,62.25
58724,4514,-0.15,-13.20,66.15
58737,4515,1.05,-10.95,66.75
58750,4516,1.05,-9.45,71.55
58763,4517,0.30,-10.65,73.05
58776,4518,0.30,-9.45,74.25
58789,4519,-0.15,-8.40,79.65
58802,4520,2.25,-8.25,83.55
58815,4521,1.50,-8.25,85.50
58828,4522,1.50,-7.80,88.05
58841,4523,1.20,-9.60,91.20
58854,4524,1.20,-9.60,91.20
58867,4525,1.20,-9.60,91.20
58880,4526,1.20,-9.60,91.20
58893,4527,1.20,-9.60,91.20
58906,4528,1.20,-9.60,91.20
58919,4529,1.20,-9.60,91.20
58932,4530,4.65,-11.25,104.70
58945,4531,7.80,-11.55,106.65
58958,4532,7.80,-13.20,109.20
58971,4533,7.20,-14.25,109.80
58984,4534,10.05,-13.95,111.45
58997,4535,10.80,-13.65,113.70
59010,4536,11.70,-15.30,115.80
59023,4537,13.50,-16.35,115.20
59036,4538,14.40,-15.30,117.00
59049,4539,13.80,-18.30,117.90
59062,4540,15.75,-18.00,118.95
59075,4541,17.10,-16.95,121.80
59088,4542,19.35,-18.15,121.05
59101,4543,19.65,-19.20,121.20
59114,4544,22.05,-17.70,123.00
59127,4545,21.15,-19.20,123.15
59140,4546,24.15,-18.75,124.95
59153,4547,27.60,-18.75,123.90
59166,4548,27.00,-19.80,124.50
59179,4549,28.35,-20.25,124.95
59192,4550,29.85,-21.15,125.70
59205,4551,29.10,-21.90,124.65
59218,4552,29.70,-21.30,124.05
59231,4553,29.55,-22.65,123.90
59244,4554,29.55,-22.65,123.90
59257,4555,29.55,-22.65,123.90
59270,4556,29.55,-22.65,123.90
59283,4557,29.55,-22.65,123.90
59296,4558,29.55,-22.65,123.90
59309,4559,29.55,-22.65,123.90
59322,4560,29.55,-22.65,123.90
59335,4561,32.40,-34.35,117.00
59348,4562,32.40,-37.50,114.15
59361,4563,31.95,-37.95,111.30
59374,4564,32.55,-38.55,110.40
59387,4565,33.60,-40.65,108.00
59400,4566,34.95,-40.20,108.90
59413,4567,34.35,-39.60,108.00
59426,4568,35.25,-40.95,108.45
59439,4569,36.00,-39.30,108.15
59452,4570,38.10,-40.65,106.80
59465,4571,37.20,-40.50,107.70
59478,4572,37.80,-41.55,105.75
59491,4573,39.15,-40.95,103.95
59504,4574,38.10,-42.75,103.05
59517,4575,37.95,-43.35,102.15
59530,4576,38.55,-43.50,100.50
59543,4577,39.30,-43.50,100.50
59556,4578,38.25,-44.85,97.65
59569,4579,38.85,-44.70,96.75
59582,4580,39.90,-44.85,95.40
59595,4581,39.45,-45.60,94.20
59608,4582,40.80,-46.20,92.25
59621,4583,37.20,-47.70,90.15
59634,4584,38.25,-48.45,87.90
59647,4585,38.25,-48.45,87.90
59660,4586,38.25,-48.45,87.90
59673,4587,38.25,-48.45,87.90
59686,4588,38.25,-48.45,87.90
59699,4589,38.25,-48.45,87.90
59712,4590,38.25,-48.45,87.90
59725,4591,37.05,-51.75,76.05
59738,4592,36.45,-52.05,75.45
59751,4593,36.45,-50.85,73.95
59764,4594,36.15,-51.75,73.80
59777,4595,35.40,-50.70,72.75
59790,4596,37.20,-52.80,71.70
59803,4597,37.95,-52.80,71.70
59816,4598,36.75,-51.15,69.90
59829,4599,39.45,-51.15,70.65
59842,4600,38.55,-52.20,70.50
59855,4601,39.45,-51.15,71.70
59868,4602,41.55,-50.70,72.30
59881,4603,41.70,-49.20,72.45
59894,4604,44.10,-50.10,72.90
59907,4605,46.50,-48.00,72.15
59920,4606,45.75,-47.40,73.80
59933,4607,46.65,-47.70,73.65
59946,4608,47.85,-47.70,74.70
59959,4609,49.20,-45.90,72.00
59972,4610,50.10,-46.05,72.45
59985,4611,51.90,-43.95,70.05
59998,4612,53.40,-43.50,69.30
60011,4613,52.05,-41.70,66.45
60024,4614,54.90,-42.30,66.75
60037,4615,54.90,-42.30,66.75
60050,4616,54.90,-42.30,66.75
60063,4617,54.90,-42.30,66.75
60076,4618,54.90,-42.30,66.75
60089,4619,54.90,-42.30,66.75
60102,4620,54.90,-42.30,66.75
60115,4621,54.15,-39.15,54.30
60128,4622,55.95,-39.30,51.90
60141,4623,55.20,-37.80,52.95
60154,4624,54.30,-39.00,48.45
60167,4625,52.20,-37.20,48.00
60180,4626,51.30,-36.15,47.40
60193,4627,52.65,-37.50,45.00
60206,4628,49.65,-36.00,43.50
60219,4629,49.95,-35.55,43.05
60232,4630,49.65,-35.25,39.30
60245,4631,48.45,-35.55,39.30
60258,4632,47.10,-34.65,38.40
60271,4633,44.25,-33.15,36.00
60284,4634,45.15,-34.20,35.70
60297,4635,42.00,-36.00,33.75
60310,4636,40.95,-34.95,32.40
60323,4637,38.85,-36.30,32.25
60336,4638,38.85,-36.30,32.55
60349,4639,37.35,-35.55,32.25
60362,4640,35.85,-35.55,31.05
60375,4641,33.30,-36.15,31.65
60388,4642,31.50,-36.90,30.90
60401,4643,29.40,-35.55,30.00
60414,4644,29.55,-36.90,30.90
60427,4645,29.55,-36.90,30.90
60440,4646,29.55,-36.90,30.90
60453,4647,29.55,-36.90,30.90
60466,4648,29.55,-36.90,30.90
60479,4649,29.55,-36.90,30.90
60492,4650,29.55,-36.90,30.90
60505,4651,29.55,-36.90,30.90
60518,4652,21.15,-32.55,27.15
60531,4653,19.95,-31.80,28.20
60544,4654,18.30,-31.95,28.05
60557,4655,17.55,-30.75,28.50
60570,4656,17.10,-28.50,29.25
60583,4657,18.30,-30.00,28.80
60596,4658,15.60,-26.40,27.75
60609,4659,16.50,-29.10,30.90
60622,4660,15.00,-26.25,29.40
60635,4661,13.50,-27.45,30.90
60648,4662,13.50,-25.80,31.20
60661,4663,13.05,-25.05,30.45
60674,4664,12.15,-25.35,31.80
60687,4665,11.40,-25.65,32.55
60700,4666,11.25,-24.30,32.40
60713,4667,10.20,-23.70,33.00
60726,4668,8.10,-22.35,34.20
60739,4669,9.15,-23.70,36.00
60752,4670,7.80,-22.35,36.45
60765,4671,7.95,-22.50,36.75
60778,4672,7.50,-20.10,37.05
60791,4673,7.80,-18.00,40.95
60804,4674,7.20,-18.60,40.80
60817,4675,7.20,-18.60,40.80
60830,4676,7.20,-18.60,40.80
60843,4677,7.20,-18.60,40.80
60856,4678,7.20,-18.60,40.80
60869,4679,7.20,-18.60,40.80
60882,4680,7.20,-18.60,40.80
60895,4681,7.20,-18.60,40.80
60908,4682,3.90,-15.90,51.15
60921,4683,5.25,-12.60,51.30
60934,4684,4.65,-13.65,51.45
60947,4685,3.30,-13.35,54.30
60960,4686,3.30,-13.05,53.25
60973,4687,3.75,-13.05,55.05
60986,4688,2.10,-13.20,53.70
60999,4689,2.10,-13.20,55.95
61012,4690,3.00,-14.25,56.25
61025,4691,2.40,-13.20,56.40
61038,4692,2.10,-12.00,58.20
61051,4693,0.45,-12.45,58.20
61064,4694,2.10,-11.55,58.95
61077,4695,2.40,-9.60,61.95
61090,4696,1.65,-9.30,63.90
61103,4697,2.55,-8.70,66.75
61116,4698,2.10,-8.10,70.65
61129,4699,3.30,-6.60,71.55
61142,4700,2.85,-7.20,73.20
61155,4701,2.25,-6.60,74.55
61168,4702,1.05,-7.50,75.00
61181,4703,1.20,-8.10,77.40
61194,4704,1.65,-8.10,77.70
61207,4705,1.65,-8.10,77.70
61220,4706,1.65,-8.10,77.70
61233,4707,1.65,-8.10,77.70
61246,4708,1.65,-8.10,77.70
61259,4709,1.65,-8.10,77.70
61272,4710,1.65,-8.10,77.70
61285,4711,1.65,-8.10,77.70
61298,4712,0.90,-7.20,91.20
61311,4713,2.25,-10.20,95.25
61324,4714,1.20,-10.80,96.90
61337,4715,0.75,-11.40,98.55
61350,4716,2.25,-13.80,101.25
61363,4717,1.65,-14.85,100.95
61376,4718,2.55,-16.20,103.80
61389,4719,2.55,-16.20,102.75
61402,4720,3.75,-17.70,105.75
61415,4721,2.85,-19.95,105.45
61428,4722,2.85,-21.45,105.90
61441,4723,2.40,-24.75,104.70
61454,4724,3.75,-24.15,105.00
